법정동코드, 주택가격 ,행정구,상세주소
4511112900,271000000,완산구,서신동
4511112900,256000000,완산구,서신동
4511112900,62800000,완산구,서신동
4511112900,163000000,완산구,서신동
4511112900,100000000,완산구,서신동
4511112900,249000000,완산구,서신동
4511112900,225000000,완산구,서신동
4511112900,230000000,완산구,서신동
4511112900,261000000,완산구,서신동
4511112900,165000000,완산구,서신동
4511112900,175000000,완산구,서신동
4511112900,363000000,완산구,서신동
4511112900,142000000,완산구,서신동
4511112900,286000000,완산구,서신동
4511112900,160000000,완산구,서신동
4511112900,92500000,완산구,서신동
4511112900,134000000,완산구,서신동
4511112900,279000000,완산구,서신동
4511112900,125000000,완산구,서신동
4511112900,272000000,완산구,서신동
4511112900,346000000,완산구,서신동
4511112900,276000000,완산구,서신동
4511112900,211000000,완산구,서신동
4511112900,255000000,완산구,서신동
4511112900,274000000,완산구,서신동
4511112900,102000000,완산구,서신동
4511112900,91600000,완산구,서신동
4511112900,112000000,완산구,서신동
4511112900,87600000,완산구,서신동
4511112900,74000000,완산구,서신동
4511112900,95300000,완산구,서신동
4511112900,135000000,완산구,서신동
4511112900,127000000,완산구,서신동
4511112900,97900000,완산구,서신동
4511112900,337000000,완산구,서신동
4511112900,63000000,완산구,서신동
4511112900,144000000,완산구,서신동
4511112900,96400000,완산구,서신동
4511112900,91500000,완산구,서신동
4511112900,163000000,완산구,서신동
4511112900,116000000,완산구,서신동
4511112900,101000000,완산구,서신동
4511112900,143000000,완산구,서신동
4511112900,102000000,완산구,서신동
4511112900,128000000,완산구,서신동
4511112900,172000000,완산구,서신동
4511112900,82600000,완산구,서신동
4511112900,121000000,완산구,서신동
4511112900,135000000,완산구,서신동
4511112900,167000000,완산구,서신동
4511112900,157000000,완산구,서신동
4511112900,113000000,완산구,서신동
4511112900,124000000,완산구,서신동
4511112900,152000000,완산구,서신동
4511112900,137000000,완산구,서신동
4511112900,89000000,완산구,서신동
4511112900,179000000,완산구,서신동
4511112900,128000000,완산구,서신동
4511112900,296000000,완산구,서신동
4511112900,184000000,완산구,서신동
4511112900,88100000,완산구,서신동
4511112900,122000000,완산구,서신동
4511112900,149000000,완산구,서신동
4511112900,158000000,완산구,서신동
4511112900,163000000,완산구,서신동
4511112900,145000000,완산구,서신동
4511112900,136000000,완산구,서신동
4511112900,145000000,완산구,서신동
4511112900,299000000,완산구,서신동
4511112900,357000000,완산구,서신동
4511112900,161000000,완산구,서신동
4511112900,141000000,완산구,서신동
4511112900,138000000,완산구,서신동
4511112900,113000000,완산구,서신동
4511112900,135000000,완산구,서신동
4511112900,107000000,완산구,서신동
4511112900,120000000,완산구,서신동
4511112900,131000000,완산구,서신동
4511112900,91400000,완산구,서신동
4511112900,81300000,완산구,서신동
4511112900,131000000,완산구,서신동
4511112900,131000000,완산구,서신동
4511112900,233000000,완산구,서신동
4511112900,184000000,완산구,서신동
4511112900,161000000,완산구,서신동
4511112900,151000000,완산구,서신동
4511112900,189000000,완산구,서신동
4511112900,311000000,완산구,서신동
4511112900,174000000,완산구,서신동
4511112900,176000000,완산구,서신동
4511112900,142000000,완산구,서신동
4511112900,316000000,완산구,서신동
4511112900,316000000,완산구,서신동
4511112900,306000000,완산구,서신동
4511112900,125000000,완산구,서신동
4511112900,124000000,완산구,서신동
4511112900,96500000,완산구,서신동
4511112900,94000000,완산구,서신동
4511112900,71500000,완산구,서신동
4511112900,117000000,완산구,서신동
4511112900,94500000,완산구,서신동
4511112900,144000000,완산구,서신동
4511112900,165000000,완산구,서신동
4511112900,104000000,완산구,서신동
4511112900,66000000,완산구,서신동
4511112900,228000000,완산구,서신동
4511112900,104000000,완산구,서신동
4511112900,156000000,완산구,서신동
4511112900,165000000,완산구,서신동
4511112900,116000000,완산구,서신동
4511112900,155000000,완산구,서신동
4511112900,91600000,완산구,서신동
4511112900,112000000,완산구,서신동
4511112900,357000000,완산구,서신동
4511112900,163000000,완산구,서신동
4511112900,350000000,완산구,서신동
4511112900,161000000,완산구,서신동
4511112900,107000000,완산구,서신동
4511112900,99700000,완산구,서신동
4511112900,133000000,완산구,서신동
4511112900,136000000,완산구,서신동
4511112900,117000000,완산구,서신동
4511112900,160000000,완산구,서신동
4511112900,526000000,완산구,서신동
4511112900,248000000,완산구,서신동
4511112900,281000000,완산구,서신동
4511112900,71300000,완산구,서신동
4511112900,47200000,완산구,서신동
4511112900,152000000,완산구,서신동
4511112900,217000000,완산구,서신동
4511112900,314000000,완산구,서신동
4511112900,288000000,완산구,서신동
4511112900,579000000,완산구,서신동
4511112900,124000000,완산구,서신동
4511112900,238000000,완산구,서신동
4511112900,96600000,완산구,서신동
4511112900,167000000,완산구,서신동
4511112900,150000000,완산구,서신동
4511112900,488000000,완산구,서신동
4511112900,131000000,완산구,서신동
4511112900,122000000,완산구,서신동
4511112900,496000000,완산구,서신동
4511112900,175000000,완산구,서신동
4511112900,133000000,완산구,서신동
4511112900,170000000,완산구,서신동
4511112900,360000000,완산구,서신동
4511112900,228000000,완산구,서신동
4511112900,103000000,완산구,서신동
4511112900,179000000,완산구,서신동
4511112900,155000000,완산구,서신동
4511112900,206000000,완산구,서신동
4511112900,210000000,완산구,서신동
4511112900,168000000,완산구,서신동
4511112900,303000000,완산구,서신동
4511112900,291000000,완산구,서신동
4511112900,164000000,완산구,서신동
4511112900,265000000,완산구,서신동
4511112900,202000000,완산구,서신동
4511112900,244000000,완산구,서신동
4511112900,337000000,완산구,서신동
4511112900,250000000,완산구,서신동
4511112900,224000000,완산구,서신동
4511112900,221000000,완산구,서신동
4511112900,231000000,완산구,서신동
4511112900,136000000,완산구,서신동
4511112900,148000000,완산구,서신동
4511112900,113000000,완산구,서신동
4511112900,275000000,완산구,서신동
4511112900,383000000,완산구,서신동
4511112900,176000000,완산구,서신동
4511112900,136000000,완산구,서신동
4511112900,131000000,완산구,서신동
4511112900,167000000,완산구,서신동
4511112900,97100000,완산구,서신동
4511112900,144000000,완산구,서신동
4511112900,112000000,완산구,서신동
4511112900,109000000,완산구,서신동
4511112900,125000000,완산구,서신동
4511112900,166000000,완산구,서신동
4511112900,140000000,완산구,서신동
4511112900,145000000,완산구,서신동
4511112900,164000000,완산구,서신동
4511112900,86100000,완산구,서신동
4511112900,157000000,완산구,서신동
4511112900,140000000,완산구,서신동
4511112900,128000000,완산구,서신동
4511112900,153000000,완산구,서신동
4511112900,116000000,완산구,서신동
4511112900,139000000,완산구,서신동
4511112900,61500000,완산구,서신동
4511112900,84100000,완산구,서신동
4511112900,91800000,완산구,서신동
4511112900,237000000,완산구,서신동
4511112900,175000000,완산구,서신동
4511112900,130000000,완산구,서신동
4511112900,143000000,완산구,서신동
4511112900,135000000,완산구,서신동
4511112900,164000000,완산구,서신동
4511112900,111000000,완산구,서신동
4511112900,98000000,완산구,서신동
4511112900,132000000,완산구,서신동
4511112900,75900000,완산구,서신동
4511112900,142000000,완산구,서신동
4511112900,158000000,완산구,서신동
4511112900,131000000,완산구,서신동
4511112900,71500000,완산구,서신동
4511112900,136000000,완산구,서신동
4511112900,243000000,완산구,서신동
4511112900,158000000,완산구,서신동
4511112900,114000000,완산구,서신동
4511112900,120000000,완산구,서신동
4511112900,310000000,완산구,서신동
4511112900,145000000,완산구,서신동
4511112900,201000000,완산구,서신동
4511112900,281000000,완산구,서신동
4511112900,367000000,완산구,서신동
4511112900,132000000,완산구,서신동
4511112900,171000000,완산구,서신동
4511112900,325000000,완산구,서신동
4511112900,147000000,완산구,서신동
4511112900,117000000,완산구,서신동
4511112900,131000000,완산구,서신동
4511112900,147000000,완산구,서신동
4511112900,187000000,완산구,서신동
4511112900,108000000,완산구,서신동
4511112900,162000000,완산구,서신동
4511112900,156000000,완산구,서신동
4511112900,165000000,완산구,서신동
4511112900,146000000,완산구,서신동
4511112900,144000000,완산구,서신동
4511112900,363000000,완산구,서신동
4511112900,370000000,완산구,서신동
4511112900,138000000,완산구,서신동
4511112900,172000000,완산구,서신동
4511112900,164000000,완산구,서신동
4511112900,106000000,완산구,서신동
4511112900,187000000,완산구,서신동
4511112900,145000000,완산구,서신동
4511112900,142000000,완산구,서신동
4511112900,142000000,완산구,서신동
4511112900,104000000,완산구,서신동
4511112900,144000000,완산구,서신동
4511112900,143000000,완산구,서신동
4511112900,151000000,완산구,서신동
4511112900,154000000,완산구,서신동
4511112900,128000000,완산구,서신동
4511112900,110000000,완산구,서신동
4511112900,105000000,완산구,서신동
4511112900,113000000,완산구,서신동
4511112900,103000000,완산구,서신동
4511112900,170000000,완산구,서신동
4511112900,117000000,완산구,서신동
4511112900,69000000,완산구,서신동
4511112900,105000000,완산구,서신동
4511112900,153000000,완산구,서신동
4511112900,126000000,완산구,서신동
4511112900,486000000,완산구,서신동
4511112900,111000000,완산구,서신동
4511112900,124000000,완산구,서신동
4511112900,129000000,완산구,서신동
4511112900,127000000,완산구,서신동
4511112900,184000000,완산구,서신동
4511112900,102000000,완산구,서신동
4511112900,138000000,완산구,서신동
4511112900,618000000,완산구,서신동
4511112900,141000000,완산구,서신동
4511112900,57400000,완산구,서신동
4511112900,120000000,완산구,서신동
4511112900,40000000,완산구,서신동
4511112900,156000000,완산구,서신동
4511112900,146000000,완산구,서신동
4511112900,106000000,완산구,서신동
4511112900,131000000,완산구,서신동
4511112900,156000000,완산구,서신동
4511112900,133000000,완산구,서신동
4511112900,132000000,완산구,서신동
4511112900,124000000,완산구,서신동
4511112900,134000000,완산구,서신동
4511112900,128000000,완산구,서신동
4511112900,293000000,완산구,서신동
4511112900,86600000,완산구,서신동
4511112900,133000000,완산구,서신동
4511112900,133000000,완산구,서신동
4511112900,112000000,완산구,서신동
4511112900,127000000,완산구,서신동
4511112900,131000000,완산구,서신동
4511112900,566000000,완산구,서신동
4511112900,127000000,완산구,서신동
4511112900,134000000,완산구,서신동
4511112900,139000000,완산구,서신동
4511112900,118000000,완산구,서신동
4511112900,156000000,완산구,서신동
4511112900,266000000,완산구,서신동
4511112900,292000000,완산구,서신동
4511112900,143000000,완산구,서신동
4511112900,73000000,완산구,서신동
4511112900,331000000,완산구,서신동
4511112900,252000000,완산구,서신동
4511112900,259000000,완산구,서신동
4511112900,258000000,완산구,서신동
4511112900,258000000,완산구,서신동
4511112900,248000000,완산구,서신동
4511112900,152000000,완산구,서신동
4511112900,162000000,완산구,서신동
4511112900,316000000,완산구,서신동
4511112900,201000000,완산구,서신동
4511112900,284000000,완산구,서신동
4511112900,193000000,완산구,서신동
4511112900,191000000,완산구,서신동
4511112900,158000000,완산구,서신동
4511112900,161000000,완산구,서신동
4511112900,136000000,완산구,서신동
4511112900,158000000,완산구,서신동
4511112900,177000000,완산구,서신동
4511112900,123000000,완산구,서신동
4511112900,193000000,완산구,서신동
4511112900,177000000,완산구,서신동
4511112900,185000000,완산구,서신동
4511112900,156000000,완산구,서신동
4511112900,225000000,완산구,서신동
4511112900,139000000,완산구,서신동
4511112900,230000000,완산구,서신동
4511112900,300000000,완산구,서신동
4511112900,268000000,완산구,서신동
4511112900,315000000,완산구,서신동
4511112900,155000000,완산구,서신동
4511112900,364000000,완산구,서신동
4511112900,195000000,완산구,서신동
4511112900,201000000,완산구,서신동
4511112900,248000000,완산구,서신동
4511112900,168000000,완산구,서신동
4511112900,217000000,완산구,서신동
4511112900,332000000,완산구,서신동
4511112900,236000000,완산구,서신동
4511112900,293000000,완산구,서신동
4511112900,175000000,완산구,서신동
4511112900,124000000,완산구,서신동
4511112900,182000000,완산구,서신동
4511112900,142000000,완산구,서신동
4511112900,146000000,완산구,서신동
4511112900,115000000,완산구,서신동
4511112900,143000000,완산구,서신동
4511112900,201000000,완산구,서신동
4511112900,317000000,완산구,서신동
4511112900,231000000,완산구,서신동
4511112900,239000000,완산구,서신동
4511112900,287000000,완산구,서신동
4511112900,257000000,완산구,서신동
4511112900,144000000,완산구,서신동
4511112900,139000000,완산구,서신동
4511112900,265000000,완산구,서신동
4511112900,156000000,완산구,서신동
4511112900,161000000,완산구,서신동
4511112900,155000000,완산구,서신동
4511112900,113000000,완산구,서신동
4511112900,160000000,완산구,서신동
4511112900,150000000,완산구,서신동
4511112900,122000000,완산구,서신동
4511112900,99200000,완산구,서신동
4511112900,107000000,완산구,서신동
4511112900,153000000,완산구,서신동
4511112900,149000000,완산구,서신동
4511112900,108000000,완산구,서신동
4511112900,119000000,완산구,서신동
4511112900,136000000,완산구,서신동
4511112900,71400000,완산구,서신동
4511112900,130000000,완산구,서신동
4511112900,804000000,완산구,서신동
4511112900,88700000,완산구,서신동
4511112900,103000000,완산구,서신동
4511112900,107000000,완산구,서신동
4511112900,103000000,완산구,서신동
4511112900,88600000,완산구,서신동
4511112900,97100000,완산구,서신동
4511112900,149000000,완산구,서신동
4511112900,151000000,완산구,서신동
4511112900,138000000,완산구,서신동
4511112900,155000000,완산구,서신동
4511112900,116000000,완산구,서신동
4511112900,354000000,완산구,서신동
4511112900,165000000,완산구,서신동
4511112900,120000000,완산구,서신동
4511112900,108000000,완산구,서신동
4511112900,143000000,완산구,서신동
4511112900,78000000,완산구,서신동
4511112900,197000000,완산구,서신동
4511112900,202000000,완산구,서신동
4511112900,132000000,완산구,서신동
4511112900,105000000,완산구,서신동
4511112900,134000000,완산구,서신동
4511112900,135000000,완산구,서신동
4511112900,137000000,완산구,서신동
4511112900,145000000,완산구,서신동
4511112900,134000000,완산구,서신동
4511112900,134000000,완산구,서신동
4511112900,153000000,완산구,서신동
4511112900,131000000,완산구,서신동
4511112900,134000000,완산구,서신동
4511112900,143000000,완산구,서신동
4511112900,129000000,완산구,서신동
4511112900,103000000,완산구,서신동
4511112900,279000000,완산구,서신동
4511112900,146000000,완산구,서신동
4511112900,142000000,완산구,서신동
4511112900,162000000,완산구,서신동
4511112900,147000000,완산구,서신동
4511112900,112000000,완산구,서신동
4511112900,107000000,완산구,서신동
4511112900,134000000,완산구,서신동
4511112900,105000000,완산구,서신동
4511112900,203000000,완산구,서신동
4511112900,189000000,완산구,서신동
4511112900,390000000,완산구,서신동
4511112900,218000000,완산구,서신동
4511112900,391000000,완산구,서신동
4511112900,183000000,완산구,서신동
4511112900,93000000,완산구,서신동
4511112900,93900000,완산구,서신동
4511112900,148000000,완산구,서신동
4511112900,132000000,완산구,서신동
4511112900,660000000,완산구,서신동
4511112900,180000000,완산구,서신동
4511112900,149000000,완산구,서신동
4511112900,240000000,완산구,서신동
4511112900,140000000,완산구,서신동
4511112900,383000000,완산구,서신동
4511112900,191000000,완산구,서신동
4511112900,234000000,완산구,서신동
4511112900,151000000,완산구,서신동
4511112900,162000000,완산구,서신동
4511112900,659000000,완산구,서신동
4511112900,160000000,완산구,서신동
4511112900,365000000,완산구,서신동
4511112900,166000000,완산구,서신동
4511112900,166000000,완산구,서신동
4511112900,127000000,완산구,서신동
4511112900,127000000,완산구,서신동
4511112900,137000000,완산구,서신동
4511112900,219000000,완산구,서신동
4511112900,149000000,완산구,서신동
4511112900,174000000,완산구,서신동
4511112900,134000000,완산구,서신동
4511112900,101000000,완산구,서신동
4511112900,181000000,완산구,서신동
4511112900,179000000,완산구,서신동
4511112900,179000000,완산구,서신동
4511112900,148000000,완산구,서신동
4511112900,122000000,완산구,서신동
4511112900,162000000,완산구,서신동
4511112900,154000000,완산구,서신동
4511112900,157000000,완산구,서신동
4511112900,195000000,완산구,서신동
4511112900,147000000,완산구,서신동
4511112900,168000000,완산구,서신동
4511112900,313000000,완산구,서신동
4511112900,205000000,완산구,서신동
4511112900,174000000,완산구,서신동
4511112900,193000000,완산구,서신동
4511112900,193000000,완산구,서신동
4511112900,193000000,완산구,서신동
4511112900,211000000,완산구,서신동
4511112900,226000000,완산구,서신동
4511112900,178000000,완산구,서신동
4511112900,170000000,완산구,서신동
4511112900,195000000,완산구,서신동
4511112900,140000000,완산구,서신동
4511112900,179000000,완산구,서신동
4511112900,181000000,완산구,서신동
4511112900,330000000,완산구,서신동
4511112900,180000000,완산구,서신동
4511112900,71800000,완산구,서신동
4511112900,321000000,완산구,서신동
4511112900,118000000,완산구,서신동
4511112900,150000000,완산구,서신동
4511112900,147000000,완산구,서신동
4511112900,135000000,완산구,서신동
4511112900,163000000,완산구,서신동
4511112900,143000000,완산구,서신동
4511112900,178000000,완산구,서신동
4511112900,182000000,완산구,서신동
4511112900,134000000,완산구,서신동
4511112900,165000000,완산구,서신동
4511112900,156000000,완산구,서신동
4511112900,321000000,완산구,서신동
4511112900,125000000,완산구,서신동
4511112900,350000000,완산구,서신동
4511112900,186000000,완산구,서신동
4511112900,237000000,완산구,서신동
4511112900,202000000,완산구,서신동
4511112900,348000000,완산구,서신동
4511112900,199000000,완산구,서신동
4511112900,314000000,완산구,서신동
4511112900,283000000,완산구,서신동
4511112900,363000000,완산구,서신동
4511112900,139000000,완산구,서신동
4511112900,125000000,완산구,서신동
4511112900,236000000,완산구,서신동
4511112900,283000000,완산구,서신동
4511112900,283000000,완산구,서신동
4511112900,204000000,완산구,서신동
4511112900,202000000,완산구,서신동
4511112900,220000000,완산구,서신동
4511112900,198000000,완산구,서신동
4511112900,180000000,완산구,서신동
4511112900,216000000,완산구,서신동
4511112900,116000000,완산구,서신동
4511112900,115000000,완산구,서신동
4511112900,155000000,완산구,서신동
4511112900,117000000,완산구,서신동
4511112900,138000000,완산구,서신동
4511112900,132000000,완산구,서신동
4511112900,215000000,완산구,서신동
4511112900,125000000,완산구,서신동
4511112900,334000000,완산구,서신동
4511112900,133000000,완산구,서신동
4511112900,287000000,완산구,서신동
4511112900,169000000,완산구,서신동
4511112900,304000000,완산구,서신동
4511112900,170000000,완산구,서신동
4511112900,169000000,완산구,서신동
4511112900,274000000,완산구,서신동
4511112900,188000000,완산구,서신동
4511112900,130000000,완산구,서신동
4511112900,170000000,완산구,서신동
4511112900,149000000,완산구,서신동
4511112900,177000000,완산구,서신동
4511112900,178000000,완산구,서신동
4511112900,158000000,완산구,서신동
4511112900,190000000,완산구,서신동
4511112900,140000000,완산구,서신동
4511112900,158000000,완산구,서신동
4511112900,158000000,완산구,서신동
4511112900,161000000,완산구,서신동
4511112900,168000000,완산구,서신동
4511112900,194000000,완산구,서신동
4511112900,142000000,완산구,서신동
4511112900,150000000,완산구,서신동
4511112900,79900000,완산구,서신동
4511112900,153000000,완산구,서신동
4511112900,135000000,완산구,서신동
4511112900,109000000,완산구,서신동
4511112900,71200000,완산구,서신동
4511112900,168000000,완산구,서신동
4511112900,422000000,완산구,서신동
4511112900,204000000,완산구,서신동
4511112900,257000000,완산구,서신동
4511112900,172000000,완산구,서신동
4511112900,419000000,완산구,서신동
4511112900,191000000,완산구,서신동
4511112900,197000000,완산구,서신동
4511112900,211000000,완산구,서신동
4511112900,203000000,완산구,서신동
4511112900,230000000,완산구,서신동
4511112900,148000000,완산구,서신동
4511112900,187000000,완산구,서신동
4511112900,164000000,완산구,서신동
4511112900,381000000,완산구,서신동
4511112900,68100000,완산구,서신동
4511112900,200000000,완산구,서신동
4511112900,201000000,완산구,서신동
4511112900,146000000,완산구,서신동
4511112900,141000000,완산구,서신동
4511112900,137000000,완산구,서신동
4511112900,158000000,완산구,서신동
4511112900,64800000,완산구,서신동
4511112900,134000000,완산구,서신동
4511112900,164000000,완산구,서신동
4511112900,275000000,완산구,서신동
4511112900,125000000,완산구,서신동
4511112900,232000000,완산구,서신동
4511112900,332000000,완산구,서신동
4511112900,222000000,완산구,서신동
4511112900,158000000,완산구,서신동
4511112900,116000000,완산구,서신동
4511112900,118000000,완산구,서신동
4511112900,402000000,완산구,서신동
4511112900,406000000,완산구,서신동
4511112900,228000000,완산구,서신동
4511112900,166000000,완산구,서신동
4511112900,151000000,완산구,서신동
4511112900,153000000,완산구,서신동
4511112900,168000000,완산구,서신동
4511112900,224000000,완산구,서신동
4511112900,160000000,완산구,서신동
4511112900,243000000,완산구,서신동
4511112900,168000000,완산구,서신동
4511112900,128000000,완산구,서신동
4511112900,472000000,완산구,서신동
4511112900,165000000,완산구,서신동
4511112900,386000000,완산구,서신동
4511112900,189000000,완산구,서신동
4511112900,156000000,완산구,서신동
4511112900,166000000,완산구,서신동
4511112900,365000000,완산구,서신동
4511112900,265000000,완산구,서신동
4511112900,179000000,완산구,서신동
4511112900,204000000,완산구,서신동
4511112900,150000000,완산구,서신동
4511112900,209000000,완산구,서신동
4511112900,173000000,완산구,서신동
4511112900,130000000,완산구,서신동
4511112900,47300000,완산구,서신동
4511112900,69300000,완산구,서신동
4511112900,141000000,완산구,서신동
4511112900,88300000,완산구,서신동
4511112900,688000000,완산구,서신동
4511112900,778000000,완산구,서신동
4511112900,287000000,완산구,서신동
4511112900,348000000,완산구,서신동
4511112900,403000000,완산구,서신동
4511112900,545000000,완산구,서신동
4511112900,90100000,완산구,서신동
4511112900,260000000,완산구,서신동
4511112900,410000000,완산구,서신동
4511112900,263000000,완산구,서신동
4511112900,64300000,완산구,서신동
4511112900,64900000,완산구,서신동
4511112900,94500000,완산구,서신동
4511112900,425000000,완산구,서신동
4511112900,288000000,완산구,서신동
4511112900,174000000,완산구,서신동
4511112900,370000000,완산구,서신동
4511112900,437000000,완산구,서신동
4511112900,106000000,완산구,서신동
4511112900,377000000,완산구,서신동
4511112900,407000000,완산구,서신동
4511112900,321000000,완산구,서신동
4511112900,151000000,완산구,서신동
4511112900,225000000,완산구,서신동
4511112900,635000000,완산구,서신동
4511112900,629000000,완산구,서신동
4511112900,438000000,완산구,서신동
4511112900,100000000,완산구,서신동
4511112900,383000000,완산구,서신동
4511112900,168000000,완산구,서신동
4511112900,268000000,완산구,서신동
4511112900,318000000,완산구,서신동
4511112900,325000000,완산구,서신동
4511112900,317000000,완산구,서신동
4511112900,317000000,완산구,서신동
4511112900,165000000,완산구,서신동
4511112900,198000000,완산구,서신동
4511112900,276000000,완산구,서신동
4511112900,269000000,완산구,서신동
4511112900,257000000,완산구,서신동
4511112900,167000000,완산구,서신동
4511112900,321000000,완산구,서신동
4511112900,282000000,완산구,서신동
4511112900,369000000,완산구,서신동
4511112900,201000000,완산구,서신동
4511112900,119000000,완산구,서신동
4511112900,259000000,완산구,서신동
4511112900,128000000,완산구,서신동
4511112900,79900000,완산구,서신동
4511112900,156000000,완산구,서신동
4511112900,267000000,완산구,서신동
4511112900,281000000,완산구,서신동
4511112900,335000000,완산구,서신동
4511112900,150000000,완산구,서신동
4511112900,249000000,완산구,서신동
4511112900,176000000,완산구,서신동
4511112900,268000000,완산구,서신동
4511112900,118000000,완산구,서신동
4511112900,334000000,완산구,서신동
4511112900,269000000,완산구,서신동
4511112900,303000000,완산구,서신동
4511112900,315000000,완산구,서신동
4511112900,213000000,완산구,서신동
4511112900,298000000,완산구,서신동
4511112900,315000000,완산구,서신동
4511112900,329000000,완산구,서신동
4511112900,327000000,완산구,서신동
4511112900,349000000,완산구,서신동
4511112900,326000000,완산구,서신동
4511112900,201000000,완산구,서신동
4511112900,315000000,완산구,서신동
4511112900,352000000,완산구,서신동
4511112900,238000000,완산구,서신동
4511112900,233000000,완산구,서신동
4511112900,302000000,완산구,서신동
4511112900,320000000,완산구,서신동
4511112900,267000000,완산구,서신동
4511112900,361000000,완산구,서신동
4511112900,139000000,완산구,서신동
4511112900,270000000,완산구,서신동
4511112900,330000000,완산구,서신동
4511112900,246000000,완산구,서신동
4511112900,229000000,완산구,서신동
4511112900,352000000,완산구,서신동
4511112900,273000000,완산구,서신동
4511112900,202000000,완산구,서신동
4511112900,329000000,완산구,서신동
4511112900,175000000,완산구,서신동
4511112900,333000000,완산구,서신동
4511112900,298000000,완산구,서신동
4511112900,323000000,완산구,서신동
4511112900,218000000,완산구,서신동
4511112900,336000000,완산구,서신동
4511112900,212000000,완산구,서신동
4511112900,207000000,완산구,서신동
4511112900,157000000,완산구,서신동
4511112900,140000000,완산구,서신동
4511112900,296000000,완산구,서신동
4511112900,151000000,완산구,서신동
4511112900,199000000,완산구,서신동
4511112900,210000000,완산구,서신동
4511112900,322000000,완산구,서신동
4511112900,129000000,완산구,서신동
4511112900,396000000,완산구,서신동
4511112900,277000000,완산구,서신동
4511112900,257000000,완산구,서신동
4511112900,257000000,완산구,서신동
4511112900,399000000,완산구,서신동
4511112900,226000000,완산구,서신동
4511112900,306000000,완산구,서신동
4511112900,171000000,완산구,서신동
4511112900,174000000,완산구,서신동
4511112900,339000000,완산구,서신동
4511112900,405000000,완산구,서신동
4511112900,336000000,완산구,서신동
4511112900,376000000,완산구,서신동
4511112900,417000000,완산구,서신동
4511112900,172000000,완산구,서신동
4511112900,461000000,완산구,서신동
4511112900,279000000,완산구,서신동
4511112900,132000000,완산구,서신동
4511112900,243000000,완산구,서신동
4511112900,343000000,완산구,서신동
4511112900,309000000,완산구,서신동
4511112900,121000000,완산구,서신동
4511112900,202000000,완산구,서신동
4511112900,405000000,완산구,서신동
4511112900,351000000,완산구,서신동
4511112900,240000000,완산구,서신동
4511112900,263000000,완산구,서신동
4511112900,451000000,완산구,서신동
4511112900,451000000,완산구,서신동
4511112900,154000000,완산구,서신동
4511112900,393000000,완산구,서신동
4511112900,385000000,완산구,서신동
4511112900,398000000,완산구,서신동
4511112900,414000000,완산구,서신동
4511112900,442000000,완산구,서신동
4511112900,338000000,완산구,서신동
4511112900,274000000,완산구,서신동
4511112900,319000000,완산구,서신동
4511112900,265000000,완산구,서신동
4511112900,379000000,완산구,서신동
4511112900,141000000,완산구,서신동
4511112900,290000000,완산구,서신동
4511112900,223000000,완산구,서신동
4511112900,160000000,완산구,서신동
4511112900,252000000,완산구,서신동
4511112900,262000000,완산구,서신동
4511112900,228000000,완산구,서신동
4511112900,154000000,완산구,서신동
4511112900,318000000,완산구,서신동
4511112900,237000000,완산구,서신동
4511112900,315000000,완산구,서신동
4511112900,293000000,완산구,서신동
4511112900,378000000,완산구,서신동
4511112900,326000000,완산구,서신동
4511112900,326000000,완산구,서신동
4511112900,238000000,완산구,서신동
4511112900,290000000,완산구,서신동
4511112900,291000000,완산구,서신동
4511112900,291000000,완산구,서신동
4511112900,301000000,완산구,서신동
4511112900,155000000,완산구,서신동
4511112900,373000000,완산구,서신동
4511112900,296000000,완산구,서신동
4511112900,296000000,완산구,서신동
4511112900,254000000,완산구,서신동
4511112900,305000000,완산구,서신동
4511112900,252000000,완산구,서신동
4511112900,350000000,완산구,서신동
4511112900,370000000,완산구,서신동
4511112900,347000000,완산구,서신동
4511112900,247000000,완산구,서신동
4511112900,297000000,완산구,서신동
4511112900,357000000,완산구,서신동
4511112900,357000000,완산구,서신동
4511112900,315000000,완산구,서신동
4511112900,356000000,완산구,서신동
4511112900,209000000,완산구,서신동
4511112900,227000000,완산구,서신동
4511112900,345000000,완산구,서신동
4511112900,306000000,완산구,서신동
4511112900,334000000,완산구,서신동
4511112900,296000000,완산구,서신동
4511112900,291000000,완산구,서신동
4511112900,289000000,완산구,서신동
4511112900,185000000,완산구,서신동
4511112900,185000000,완산구,서신동
4511112900,291000000,완산구,서신동
4511112900,57600000,완산구,서신동
4511112900,281000000,완산구,서신동
4511112900,280000000,완산구,서신동
4511112900,264000000,완산구,서신동
4511112900,814000000,완산구,서신동
4511112900,352000000,완산구,서신동
4511112900,136000000,완산구,서신동
4511112900,273000000,완산구,서신동
4511112900,308000000,완산구,서신동
4511112900,314000000,완산구,서신동
4511112900,126000000,완산구,서신동
4511112900,334000000,완산구,서신동
4511112900,140000000,완산구,서신동
4511112900,177000000,완산구,서신동
4511112900,311000000,완산구,서신동
4511112900,169000000,완산구,서신동
4511112900,345000000,완산구,서신동
4511112900,676000000,완산구,서신동
4511112900,772000000,완산구,서신동
4511112900,348000000,완산구,서신동
4511112900,113000000,완산구,서신동
4511112900,301000000,완산구,서신동
4511112900,173000000,완산구,서신동
4511112900,151000000,완산구,서신동
4511112900,380000000,완산구,서신동
4511112900,413000000,완산구,서신동
4511112900,443000000,완산구,서신동
